date_id,game_number,game_day,visiting_team,home_team,day_night
20190510,0,Fri,Washington Nationals,Los Angeles Dodgers,n
20190510,0,Fri,Detroit Tigers,Minnesota Twins,n
20190510,0,Fri,Miami Marlins,New York Mets,n
20190510,0,Fri,Cleveland Indians,Oakland Athletics,n
20190510,0,Fri,Cincinnati Reds,San Francisco Giants,n
20190510,0,Fri,Pittsburgh Pirates,St. Louis Cardinals,n
20190510,0,Fri,New York Yankees,Tampa Bay Rays,n
20190510,0,Fri,Chicago White Sox,Toronto Blue Jays,n
20190511,0,Sat,Atlanta Braves,Arizona Diamondbacks,n
20190511,0,Sat,Los Angeles Angels,Baltimore Orioles,d
20190511,0,Sat,Seattle Mariners,Boston Red Sox,d
20190511,0,Sat,Milwaukee Brewers,Chicago Cubs,d
20190511,0,Sat,San Diego Padres,Colorado Rockies,n
20190511,0,Sat,Texas Rangers,Houston Astros,n
20190511,0,Sat,Philadelphia Phillies,Kansas City Royals,n
20190511,0,Sat,Washington Nationals,Los Angeles Dodgers,n
20190511,1,Fri,Detroit Tigers,Minnesota Twins,d
20190511,2,Sat,Detroit Tigers,Minnesota Twins,d
20190511,0,Sat,Miami Marlins,New York Mets,n
20190511,0,Sat,Cleveland Indians,Oakland Athletics,d
20190511,0,Sat,Cincinnati Reds,San Francisco Giants,n
20190511,0,Sat,Pittsburgh Pirates,St. Louis Cardinals,d
20190511,0,Sat,New York Yankees,Tampa Bay Rays,n
20190511,0,Sat,Chicago White Sox,Toronto Blue Jays,d
20190512,0,Sun,Atlanta Braves,Arizona Diamondbacks,d
20190512,0,Sun,Los Angeles Angels,Baltimore Orioles,d
20190512,0,Sun,Seattle Mariners,Boston Red Sox,d
20190512,0,Sun,Milwaukee Brewers,Chicago Cubs,n
20190512,0,Sun,San Diego Padres,Colorado Rockies,d
20190512,0,Sun,Texas Rangers,Houston Astros,d
20190512,0,Sun,Philadelphia Phillies,Kansas City Royals,d
20190512,0,Sun,Washington Nationals,Los Angeles Dodgers,d
20190512,0,Sun,Detroit Tigers,Minnesota Twins,d
20190512,0,Sun,Cleveland Indians,Oakland Athletics,d
20190512,0,Sun,Cincinnati Reds,San Francisco Giants,d
20190512,0,Sun,Pittsburgh Pirates,St. Louis Cardinals,d
20190512,0,Sun,New York Yankees,Tampa Bay Rays,d
20190512,0,Sun,Chicago White Sox,Toronto Blue Jays,d
20190513,0,Mon,Pittsburgh Pirates,Arizona Diamondbacks,n
20190513,0,Mon,Cleveland Indians,Chicago White Sox,n
20190513,0,Mon,Houston Astros,Detroit Tigers,n
20190513,0,Mon,Los Angeles Angels,Minnesota Twins,n
20190513,0,Mon,Milwaukee Brewers,Philadelphia Phillies,n
20190513,0,Mon,Oakland Athletics,Seattle Mariners,n
20190514,0,Tue,Pittsburgh Pirates,Arizona Diamondbacks,n
20190514,0,Tue,St. Louis Cardinals,Atlanta Braves,n
20190514,0,Tue,Colorado Rockies,Boston Red Sox,n
20190514,0,Tue,Cleveland Indians,Chicago White Sox,d
20190514,0,Tue,Chicago Cubs,Cincinnati Reds,n
20190514,0,Tue,Houston Astros,Detroit Tigers,n
20190514,0,Tue,Texas Rangers,Kansas City Royals,n
20190514,0,Tue,San Diego Padres,Los Angeles Dodgers,n
20190514,0,Tue,Tampa Bay Rays,Miami Marlins,n
20190514,0,Tue,Los Angeles Angels,Minnesota Twins,n
20190514,0,Tue,Milwaukee Brewers,Philadelphia Phillies,n
20190514,0,Tue,Oakland Athletics,Seattle Mariners,n
20190514,0,Tue,Toronto Blue Jays,San Francisco Giants,n
20190514,0,Tue,New York Mets,Washington Nationals,n
20190515,0,Wed,Pittsburgh Pirates,Arizona Diamondbacks,d
20190515,0,Wed,St. Louis Cardinals,Atlanta Braves,n
20190515,0,Wed,Colorado Rockies,Boston Red Sox,n
20190515,0,Wed,Chicago Cubs,Cincinnati Reds,n
20190515,0,Wed,Houston Astros,Detroit Tigers,n
20190515,0,Wed,Texas Rangers,Kansas City Royals,n
20190515,0,Wed,San Diego Padres,Los Angeles Dodgers,n
20190515,0,Wed,Tampa Bay Rays,Miami Marlins,n
20190515,0,Wed,Los Angeles Angels,Minnesota Twins,d
20190515,1,Mon,Baltimore Orioles,New York Yankees,d
20190515,2,Wed,Baltimore Orioles,New York Yankees,n
20190515,0,Wed,Milwaukee Brewers,Philadelphia Phillies,n
20190515,0,Wed,Toronto Blue Jays,San Francisco Giants,d
20190515,0,Wed,New York Mets,Washington Nationals,n
20190516,0,Thu,St. Louis Cardinals,Atlanta Braves,n
20190516,0,Thu,Toronto Blue Jays,Chicago White Sox,n
20190516,0,Thu,Chicago Cubs,Cincinnati Reds,n
20190516,0,Thu,Baltimore Orioles,Cleveland Indians,n
20190516,0,Thu,Oakland Athletics,Detroit Tigers,d
20190516,0,Thu,Texas Rangers,Kansas City Royals,d
20190516,0,Thu,Milwaukee Brewers,Philadelphia Phillies,d
20190516,0,Thu,Pittsburgh Pirates,San Diego Padres,n
20190516,0,Thu,Minnesota Twins,Seattle Mariners,n
20190516,0,Thu,New York Mets,Washington Nationals,d
20190517,0,Fri,Kansas City Royals,Los Angeles Angels,n
20190517,0,Fri,San Francisco Giants,Arizona Diamondbacks,n
20190517,0,Fri,Milwaukee Brewers,Atlanta Braves,n
20190517,0,Fri,Houston Astros,Boston Red Sox,n
20190517,0,Fri,Toronto Blue Jays,Chicago White Sox,n
20190517,0,Fri,Los Angeles Dodgers,Cincinnati Reds,n
20190517,0,Fri,Baltimore Orioles,Cleveland Indians,n
20190517,0,Fri,Oakland Athletics,Detroit Tigers,n
20190517,0,Fri,New York Mets,Miami Marlins,n
20190517,0,Fri,Tampa Bay Rays,New York Yankees,n
20190517,0,Fri,Colorado Rockies,Philadelphia Phillies,n
20190517,0,Fri,Pittsburgh Pirates,San Diego Padres,n
20190517,0,Fri,Minnesota Twins,Seattle Mariners,n
20190517,0,Fri,St. Louis Cardinals,Texas Rangers,n
20190517,0,Fri,Chicago Cubs,Washington Nationals,n
20190518,0,Sat,Kansas City Royals,Los Angeles Angels,n
20190518,0,Sat,San Francisco Giants,Arizona Diamondbacks,n
20190518,0,Sat,Milwaukee Brewers,Atlanta Braves,n
20190518,0,Sat,Houston Astros,Boston Red Sox,n
20190518,0,Sat,Toronto Blue Jays,Chicago White Sox,d
20190518,0,Sat,Los Angeles Dodgers,Cincinnati Reds,d
20190518,0,Sat,Baltimore Orioles,Cleveland Indians,d
20190518,0,Sat,Oakland Athletics,Detroit Tigers,d
20190518,0,Sat,New York Mets,Miami Marlins,d
20190518,0,Sat,Tampa Bay Rays,New York Yankees,d
20190518,0,Sat,Colorado Rockies,Philadelphia Phillies,d
20190518,0,Sat,Pittsburgh Pirates,San Diego Padres,n
20190518,0,Sat,Minnesota Twins,Seattle Mariners,n
20190518,0,Sat,St. Louis Cardinals,Texas Rangers,d
20190518,0,Sat,Chicago Cubs,Washington Nationals,n
20190519,0,Sun,Kansas City Royals,Los Angeles Angels,d
20190519,0,Sun,San Francisco Giants,Arizona Diamondbacks,d
20190519,0,Sun,Milwaukee Brewers,Atlanta Braves,d
20190519,0,Sun,Houston Astros,Boston Red Sox,d
20190519,0,Sun,Toronto Blue Jays,Chicago White Sox,d
20190519,0,Sun,Los Angeles Dodgers,Cincinnati Reds,d
20190519,0,Sun,Baltimore Orioles,Cleveland Indians,d
20190519,0,Sun,Oakland Athletics,Detroit Tigers,d
20190519,0,Sun,New York Mets,Miami Marlins,d
20190519,0,Sun,Tampa Bay Rays,New York Yankees,d
20190519,0,Sun,Colorado Rockies,Philadelphia Phillies,d
20190519,0,Sun,Pittsburgh Pirates,San Diego Padres,d
20190519,0,Sun,Minnesota Twins,Seattle Mariners,d
20190519,0,Sun,St. Louis Cardinals,Texas Rangers,d
20190519,0,Sun,Chicago Cubs,Washington Nationals,n
20190520,0,Mon,Minnesota Twins,Los Angeles Angels,n
20190520,0,Mon,New York Yankees,Baltimore Orioles,n
20190520,0,Mon,Philadelphia Phillies,Chicago Cubs,n
20190520,0,Mon,Oakland Athletics,Cleveland Indians,n
20190520,0,Mon,Chicago White Sox,Houston Astros,n
20190520,0,Mon,Washington Nationals,New York Mets,n
20190520,0,Mon,Arizona Diamondbacks,San Diego Padres,n
20190520,0,Mon,Atlanta Braves,San Francisco Giants,n
20190520,0,Mon,Seattle Mariners,Texas Rangers,n
20190520,0,Mon,Boston Red Sox,Toronto Blue Jays,d
20190521,0,Tue,Minnesota Twins,Los Angeles Angels,n
20190521,0,Tue,New York Yankees,Baltimore Orioles,n
20190521,0,Tue,Philadelphia Phillies,Chicago Cubs,n
20190521,0,Tue,Oakland Athletics,Cleveland Indians,n
20190521,0,Tue,Miami Marlins,Detroit Tigers,n
20190521,0,Tue,Chicago White Sox,Houston Astros,n
20190521,0,Tue,Cincinnati Reds,Milwaukee Brewers,n
20190521,0,Tue,Washington Nationals,New York Mets,n
20190521,0,Tue,Colorado Rockies,Pittsburgh Pirates,n
20190521,0,Tue,Arizona Diamondbacks,San Diego Padres,n
20190521,0,Tue,Atlanta Braves,San Francisco Giants,n
20190521,0,Tue,Los Angeles Dodgers,Tampa Bay Rays,n
20190521,0,Tue,Seattle Mariners,Texas Rangers,n
20190521,0,Tue,Boston Red Sox,Toronto Blue Jays,n
20190522,0,Wed,New York Yankees,Baltimore Orioles,n
20190522,0,Wed,Philadelphia Phillies,Chicago Cubs,n
20190522,0,Wed,Oakland Athletics,Cleveland Indians,d
20190522,0,Wed,Miami Marlins,Detroit Tigers,n
20190522,0,Wed,Chicago White Sox,Houston Astros,n
20190522,0,Wed,Cincinnati Reds,Milwaukee Brewers,d
20190522,0,Wed,Washington Nationals,New York Mets,n
20190522,0,Wed,Colorado Rockies,Pittsburgh Pirates,n
20190522,0,Wed,Arizona Diamondbacks,San Diego Padres,d
20190522,0,Wed,Atlanta Braves,San Francisco Giants,n
20190522,1,Tue,Kansas City Royals,St. Louis Cardinals,d
20190522,2,Wed,Kansas City Royals,St. Louis Cardinals,d
20190522,0,Wed,Los Angeles Dodgers,Tampa Bay Rays,n
20190522,0,Wed,Seattle Mariners,Texas Rangers,d
20190522,0,Wed,Boston Red Sox,Toronto Blue Jays,n
20190523,0,Wed,Minnesota Twins,Los Angeles Angels,d
20190523,0,Thu,New York Yankees,Baltimore Orioles,d
20190523,0,Thu,Philadelphia Phillies,Chicago Cubs,d
20190523,0,Thu,Tampa Bay Rays,Cleveland Indians,n
20190523,0,Thu,Miami Marlins,Detroit Tigers,d
20190523,0,Thu,Chicago White Sox,Houston Astros,n
20190523,0,Thu,Washington Nationals,New York Mets,d
20190523,0,Thu,Colorado Rockies,Pittsburgh Pirates,d
20190523,0,Thu,Atlanta Braves,San Francisco Giants,d
20190523,0,Thu,Boston Red Sox,Toronto Blue Jays,d
20190524,0,Fri,Texas Rangers,Los Angeles Angels,n
20190524,0,Fri,Cincinnati Reds,Chicago Cubs,d
20190524,0,Fri,Tampa Bay Rays,Cleveland Indians,n
20190524,0,Fri,Baltimore Orioles,Colorado Rockies,n
20190524,0,Fri,Boston Red Sox,Houston Astros,n
20190524,0,Fri,Philadelphia Phillies,Milwaukee Brewers,n
20190524,0,Fri,Chicago White Sox,Minnesota Twins,n
20190524,0,Fri,Detroit Tigers,New York Mets,n
20190524,0,Fri,Seattle Mariners,Oakland Athletics,n
20190524,0,Fri,Los Angeles Dodgers,Pittsburgh Pirates,n
20190524,0,Fri,Arizona Diamondbacks,San Francisco Giants,n
20190524,0,Fri,Atlanta Braves,St. Louis Cardinals,n
20190524,0,Fri,San Diego Padres,Toronto Blue Jays,n
20190524,0,Fri,Miami Marlins,Washington Nationals,n
20190525,0,Sat,Texas Rangers,Los Angeles Angels,n
20190525,0,Sat,Cincinnati Reds,Chicago Cubs,d
20190525,0,Sat,Tampa Bay Rays,Cleveland Indians,d
20190525,0,Sat,Baltimore Orioles,Colorado Rockies,n
20190525,0,Sat,Boston Red Sox,Houston Astros,n
20190525,1,Fri,New York Yankees,Kansas City Royals,d
20190525,2,Sat,New York Yankees,Kansas City Royals,d
20190525,0,Sat,Philadelphia Phillies,Milwaukee Brewers,d
20190525,0,Sat,Chicago White Sox,Minnesota Twins,d
20190525,0,Sat,Detroit Tigers,New York Mets,d
20190525,0,Sat,Seattle Mariners,Oakland Athletics,d
20190525,0,Sat,Los Angeles Dodgers,Pittsburgh Pirates,n
20190525,0,Sat,Arizona Diamondbacks,San Francisco Giants,d
20190525,0,Sat,Atlanta Braves,St. Louis Cardinals,n
20190525,0,Sat,San Diego Padres,Toronto Blue Jays,d
20190525,0,Sat,Miami Marlins,Washington Nationals,d
20190526,0,Sun,Texas Rangers,Los Angeles Angels,d
20190526,0,Sun,Cincinnati Reds,Chicago Cubs,d
20190526,0,Sun,Tampa Bay Rays,Cleveland Indians,d
20190526,0,Sun,Baltimore Orioles,Colorado Rockies,d
20190526,0,Sun,Boston Red Sox,Houston Astros,d
20190526,0,Sun,New York Yankees,Kansas City Royals,d
20190526,0,Sun,Philadelphia Phillies,Milwaukee Brewers,d
20190526,0,Sun,Chicago White Sox,Minnesota Twins,d
20190526,0,Sun,Detroit Tigers,New York Mets,d
20190526,0,Sun,Seattle Mariners,Oakland Athletics,d
20190526,0,Sun,Los Angeles Dodgers,Pittsburgh Pirates,d
20190526,0,Sun,Arizona Diamondbacks,San Francisco Giants,d
20190526,0,Sun,Atlanta Braves,St. Louis Cardinals,n
20190526,0,Sun,San Diego Padres,Toronto Blue Jays,d
20190526,0,Sun,Miami Marlins,Washington Nationals,d
20190527,0,Mon,Detroit Tigers,Baltimore Orioles,d
20190527,0,Mon,Cleveland Indians,Boston Red Sox,d
20190527,0,Mon,Kansas City Royals,Chicago White Sox,d
20190527,1,Sat,Pittsburgh Pirates,Cincinnati Reds,d
20190527,2,Mon,Pittsburgh Pirates,Cincinnati Reds,d
20190527,0,Mon,Arizona Diamondbacks,Colorado Rockies,d
20190527,0,Mon,Chicago Cubs,Houston Astros,d
20190527,0,Mon,New York Mets,Los Angeles Dodgers,n
20190527,0,Mon,Milwaukee Brewers,Minnesota Twins,n
20190527,0,Mon,San Diego Padres,New York Yankees,d
20190527,0,Mon,Los Angeles Angels,Oakland Athletics,d
20190527,0,Mon,Texas Rangers,Seattle Mariners,n
20190527,0,Mon,Toronto Blue Jays,Tampa Bay Rays,d
20190527,0,Mon,Miami Marlins,Washington Nationals,d
20190528,0,Tue,Washington Nationals,Atlanta Braves,n
20190528,0,Tue,Detroit Tigers,Baltimore Orioles,n
20190528,0,Tue,Cleveland Indians,Boston Red Sox,n
20190528,0,Tue,Kansas City Royals,Chicago White Sox,n
20190528,0,Tue,Pittsburgh Pirates,Cincinnati Reds,n
20190528,0,Tue,Arizona Diamondbacks,Colorado Rockies,n
20190528,0,Tue,Chicago Cubs,Houston Astros,n
20190528,0,Tue,New York Mets,Los Angeles Dodgers,n
20190528,0,Tue,San Francisco Giants,Miami Marlins,n
20190528,0,Tue,Milwaukee Brewers,Minnesota Twins,n
20190528,0,Tue,San Diego Padres,New York Yankees,n
20190528,0,Tue,Los Angeles Angels,Oakland Athletics,n
20190528,0,Tue,St. Louis Cardinals,Philadelphia Phillies,n
20190528,0,Tue,Texas Rangers,Seattle Mariners,n
20190528,0,Tue,Toronto Blue Jays,Tampa Bay Rays,n
20190529,0,Wed,Washington Nationals,Atlanta Braves,n
20190529,0,Wed,Detroit Tigers,Baltimore Orioles,n
20190529,0,Wed,Cleveland Indians,Boston Red Sox,n
20190529,0,Wed,Kansas City Royals,Chicago White Sox,n
20190529,0,Wed,Pittsburgh Pirates,Cincinnati Reds,d
20190529,0,Wed,Arizona Diamondbacks,Colorado Rockies,n
20190529,0,Wed,Chicago Cubs,Houston Astros,n
20190529,0,Wed,New York Mets,Los Angeles Dodgers,n
20190529,0,Wed,San Francisco Giants,Miami Marlins,n
20190529,0,Wed,San Diego Padres,New York Yankees,d
20190529,0,Wed,Los Angeles Angels,Oakland Athletics,d
20190529,0,Wed,St. Louis Cardinals,Philadelphia Phillies,n
20190529,0,Wed,Texas Rangers,Seattle Mariners,d
20190529,0,Wed,Toronto Blue Jays,Tampa Bay Rays,n
20190530,0,Thu,Cleveland Indians,Chicago White Sox,n
20190530,0,Thu,Arizona Diamondbacks,Colorado Rockies,d
20190530,0,Thu,New York Mets,Los Angeles Dodgers,n
20190530,0,Thu,San Francisco Giants,Miami Marlins,d
20190530,0,Thu,St. Louis Cardinals,Philadelphia Phillies,d
20190530,0,Thu,Milwaukee Brewers,Pittsburgh Pirates,n
20190530,0,Thu,Los Angeles Angels,Seattle Mariners,n
20190530,0,Thu,Minnesota Twins,Tampa Bay Rays,n
20190530,0,Thu,Kansas City Royals,Texas Rangers,n
20190531,0,Fri,New York Mets,Arizona Diamondbacks,n
20190531,0,Fri,Detroit Tigers,Atlanta Braves,n
20190531,0,Fri,San Francisco Giants,Baltimore Orioles,n
20190531,0,Fri,Cleveland Indians,Chicago White Sox,n
20190531,0,Fri,Washington Nationals,Cincinnati Reds,n
20190531,0,Fri,Toronto Blue Jays,Colorado Rockies,n
20190531,0,Fri,Philadelphia Phillies,Los Angeles Dodgers,n
20190531,0,Fri,Boston Red Sox,New York Yankees,n
20190531,0,Fri,Houston Astros,Oakland Athletics,n
20190531,0,Fri,Milwaukee Brewers,Pittsburgh Pirates,n
20190531,0,Fri,Miami Marlins,San Diego Padres,n
20190531,0,Fri,Los Angeles Angels,Seattle Mariners,n
20190531,0,Fri,Chicago Cubs,St. Louis Cardinals,n
20190531,0,Fri,Minnesota Twins,Tampa Bay Rays,n
20190531,0,Fri,Kansas City Royals,Texas Rangers,n
20190601,0,Sat,New York Mets,Arizona Diamondbacks,n
20190601,0,Sat,Detroit Tigers,Atlanta Braves,d
20190601,0,Sat,San Francisco Giants,Baltimore Orioles,d
20190601,0,Sat,Cleveland Indians,Chicago White Sox,d
20190601,0,Sat,Washington Nationals,Cincinnati Reds,d
20190601,0,Sat,Toronto Blue Jays,Colorado Rockies,n
20190601,0,Sat,Philadelphia Phillies,Los Angeles Dodgers,n
20190601,0,Sat,Boston Red Sox,New York Yankees,n
20190601,0,Sat,Houston Astros,Oakland Athletics,n
20190601,0,Sat,Milwaukee Brewers,Pittsburgh Pirates,d
20190601,0,Sat,Miami Marlins,San Diego Padres,n
20190601,0,Sat,Los Angeles Angels,Seattle Mariners,d
20190601,0,Sat,Chicago Cubs,St. Louis Cardinals,n
20190601,0,Sat,Minnesota Twins,Tampa Bay Rays,d
20190601,0,Sat,Kansas City Royals,Texas Rangers,d
20190602,0,Sun,New York Mets,Arizona Diamondbacks,d
20190602,0,Sun,Detroit Tigers,Atlanta Braves,d
20190602,0,Sun,San Francisco Giants,Baltimore Orioles,d
20190602,0,Sun,Cleveland Indians,Chicago White Sox,d
20190602,0,Sun,Washington Nationals,Cincinnati Reds,d
20190602,0,Sun,Toronto Blue Jays,Colorado Rockies,d
20190602,0,Sun,Philadelphia Phillies,Los Angeles Dodgers,d
20190602,0,Sun,Boston Red Sox,New York Yankees,n
20190602,0,Sun,Houston Astros,Oakland Athletics,d
20190602,0,Sun,Milwaukee Brewers,Pittsburgh Pirates,d
20190602,0,Sun,Miami Marlins,San Diego Padres,d
20190602,0,Sun,Los Angeles Angels,Seattle Mariners,d
20190602,0,Sun,Chicago Cubs,St. Louis Cardinals,d
20190602,0,Sun,Minnesota Twins,Tampa Bay Rays,d
20190602,0,Sun,Kansas City Royals,Texas Rangers,d
20190603,0,Mon,Los Angeles Dodgers,Arizona Diamondbacks,n
20190603,0,Mon,Los Angeles Angels,Chicago Cubs,d
20190603,0,Mon,Philadelphia Phillies,San Diego Padres,n
20190603,0,Mon,Houston Astros,Seattle Mariners,n
20190604,0,Tue,Oakland Athletics,Los Angeles Angels,n
20190604,0,Tue,Los Angeles Dodgers,Arizona Diamondbacks,n
20190604,0,Tue,Colorado Rockies,Chicago Cubs,n
20190604,0,Tue,Minnesota Twins,Cleveland Indians,n
20190604,0,Tue,Tampa Bay Rays,Detroit Tigers,n
20190604,0,Tue,Boston Red Sox,Kansas City Royals,n
20190604,0,Tue,Miami Marlins,Milwaukee Brewers,n
20190604,0,Tue,San Francisco Giants,New York Mets,n
20190604,0,Tue,Atlanta Braves,Pittsburgh Pirates,n
20190604,0,Tue,Philadelphia Phillies,San Diego Padres,n
20190604,0,Tue,Houston Astros,Seattle Mariners,n
20190604,0,Tue,Cincinnati Reds,St. Louis Cardinals,n
20190604,0,Tue,Baltimore Orioles,Texas Rangers,n
20190604,0,Tue,New York Yankees,Toronto Blue Jays,n
20190604,0,Tue,Chicago White Sox,Washington Nationals,n
20190605,0,Wed,Oakland Athletics,Los Angeles Angels,n
20190605,0,Wed,Los Angeles Dodgers,Arizona Diamondbacks,d
20190605,0,Wed,Colorado Rockies,Chicago Cubs,n
20190605,0,Wed,Minnesota Twins,Cleveland Indians,n
20190605,0,Wed,Tampa Bay Rays,Detroit Tigers,n
20190605,0,Wed,Boston Red Sox,Kansas City Royals,n
20190605,0,Wed,Miami Marlins,Milwaukee Brewers,n
20190605,0,Wed,San Francisco Giants,New York Mets,n
20190605,0,Wed,Atlanta Braves,Pittsburgh Pirates,n
20190605,0,Wed,Philadelphia Phillies,San Diego Padres,d
20190605,0,Wed,Houston Astros,Seattle Mariners,n
20190605,0,Wed,Baltimore Orioles,Texas Rangers,n
20190605,0,Wed,New York Yankees,Toronto Blue Jays,n
20190605,0,Wed,Chicago White Sox,Washington Nationals,d
20190606,0,Thu,Oakland Athletics,Los Angeles Angels,n
20190606,0,Thu,Colorado Rockies,Chicago Cubs,d
20190606,0,Thu,Minnesota Twins,Cleveland Indians,n
20190606,0,Thu,Tampa Bay Rays,Detroit Tigers,d
20190606,0,Thu,Boston Red Sox,Kansas City Royals,d
20190606,0,Thu,Miami Marlins,Milwaukee Brewers,d
20190606,0,Thu,San Francisco Giants,New York Mets,d
20190606,0,Thu,Atlanta Braves,Pittsburgh Pirates,d
20190606,0,Thu,Washington Nationals,San Diego Padres,n
20190606,0,Thu,Houston Astros,Seattle Mariners,d
20190606,0,Thu,Cincinnati Reds,St. Louis Cardinals,d
20190606,0,Thu,Baltimore Orioles,Texas Rangers,n
20190606,0,Thu,New York Yankees,Toronto Blue Jays,n
20190607,0,Fri,Seattle Mariners,Los Angeles Angels,n
20190607,0,Fri,Tampa Bay Rays,Boston Red Sox,n
20190607,0,Fri,St. Louis Cardinals,Chicago Cubs,d
20190607,0,Fri,New York Yankees,Cleveland Indians,n
20190607,0,Fri,Minnesota Twins,Detroit Tigers,n
20190607,0,Fri,Baltimore Orioles,Houston Astros,n
20190607,0,Fri,Chicago White Sox,Kansas City Royals,n
20190607,0,Fri,Atlanta Braves,Miami Marlins,n
20190607,0,Fri,Pittsburgh Pirates,Milwaukee Brewers,n
20190607,0,Fri,Colorado Rockies,New York Mets,n
20190607,0,Fri,Cincinnati Reds,Philadelphia Phillies,n
20190607,0,Fri,Washington Nationals,San Diego Padres,n
20190607,0,Fri,Los Angeles Dodgers,San Francisco Giants,n
20190607,0,Fri,Oakland Athletics,Texas Rangers,n
20190607,0,Fri,Arizona Diamondbacks,Toronto Blue Jays,n
20190608,0,Sat,Seattle Mariners,Los Angeles Angels,n
20190608,1,Fri,Tampa Bay Rays,Boston Red Sox,d
20190608,2,Sat,Tampa Bay Rays,Boston Red Sox,d
20190608,0,Sat,St. Louis Cardinals,Chicago Cubs,n
20190608,0,Sat,New York Yankees,Cleveland Indians,d
20190608,0,Sat,Minnesota Twins,Detroit Tigers,d
20190608,0,Sat,Baltimore Orioles,Houston Astros,d
20190608,0,Sat,Chicago White Sox,Kansas City Royals,d
20190608,0,Sat,Atlanta Braves,Miami Marlins,d
20190608,0,Sat,Pittsburgh Pirates,Milwaukee Brewers,d
20190608,0,Sat,Colorado Rockies,New York Mets,n
20190608,0,Sat,Cincinnati Reds,Philadelphia Phillies,d
20190608,0,Sat,Washington Nationals,San Diego Padres,n
20190608,0,Sat,Los Angeles Dodgers,San Francisco Giants,d
20190608,1,Sat,Oakland Athletics,Texas Rangers,d
20190608,2,Sat,Oakland Athletics,Texas Rangers,n
20190608,0,Sat,Arizona Diamondbacks,Toronto Blue Jays,d
20190609,0,Sun,Seattle Mariners,Los Angeles Angels,d
20190609,0,Sun,Tampa Bay Rays,Boston Red Sox,d
20190609,0,Sun,St. Louis Cardinals,Chicago Cubs,d
20190609,0,Sun,New York Yankees,Cleveland Indians,d
20190609,0,Sun,Minnesota Twins,Detroit Tigers,d
20190609,0,Sun,Baltimore Orioles,Houston Astros,d
20190609,0,Sun,Chicago White Sox,Kansas City Royals,d
20190609,0,Sun,Atlanta Braves,Miami Marlins,d
20190609,0,Sun,Pittsburgh Pirates,Milwaukee Brewers,d
20190609,0,Sun,Colorado Rockies,New York Mets,d
20190609,0,Sun,Cincinnati Reds,Philadelphia Phillies,d
20190609,0,Sun,Washington Nationals,San Diego Padres,d
20190609,0,Sun,Los Angeles Dodgers,San Francisco Giants,d
20190609,0,Sun,Oakland Athletics,Texas Rangers,d
20190609,0,Sun,Arizona Diamondbacks,Toronto Blue Jays,d
20190610,0,Mon,Los Angeles Dodgers,Los Angeles Angels,n
20190610,0,Mon,Pittsburgh Pirates,Atlanta Braves,n
20190610,0,Mon,Texas Rangers,Boston Red Sox,n
20190610,0,Mon,Washington Nationals,Chicago White Sox,n
20190610,0,Mon,Chicago Cubs,Colorado Rockies,n
20190610,0,Mon,St. Louis Cardinals,Miami Marlins,n
20190610,0,Mon,Arizona Diamondbacks,Philadelphia Phillies,n
20190610,0,Mon,Oakland Athletics,Tampa Bay Rays,n
20190611,0,Tue,Los Angeles Dodgers,Los Angeles Angels,n
20190611,0,Tue,Pittsburgh Pirates,Atlanta Braves,n
20190611,0,Tue,Toronto Blue Jays,Baltimore Orioles,n
20190611,0,Tue,Texas Rangers,Boston Red Sox,n
20190611,0,Tue,Washington Nationals,Chicago White Sox,n
20190611,0,Tue,Cincinnati Reds,Cleveland Indians,n
20190611,0,Tue,Chicago Cubs,Colorado Rockies,n
20190611,0,Tue,Milwaukee Brewers,Houston Astros,n
20190611,0,Tue,Detroit Tigers,Kansas City Royals,n
20190611,0,Tue,St. Louis Cardinals,Miami Marlins,n
20190611,0,Tue,Seattle Mariners,Minnesota Twins,n
20190611,1,Mon,New York Mets,New York Yankees,d
20190611,2,Tue,New York Mets,New York Yankees,n
20190611,0,Tue,Arizona Diamondbacks,Philadelphia Phillies,n
20190611,0,Tue,San Diego Padres,San Francisco Giants,n
20190611,0,Tue,Oakland Athletics,Tampa Bay Rays,n
20190612,0,Wed,Pittsburgh Pirates,Atlanta Braves,n
20190612,0,Wed,Toronto Blue Jays,Baltimore Orioles,n
20190612,0,Wed,Texas Rangers,Boston Red Sox,n
20190612,0,Wed,Cincinnati Reds,Cleveland Indians,d
20190612,0,Wed,Chicago Cubs,Colorado Rockies,d
20190612,0,Wed,Milwaukee Brewers,Houston Astros,n
20190612,0,Wed,Detroit Tigers,Kansas City Royals,n
20190612,0,Wed,St. Louis Cardinals,Miami Marlins,n
20190612,0,Wed,Seattle Mariners,Minnesota Twins,n
20190612,0,Wed,Arizona Diamondbacks,Philadelphia Phillies,n
20190612,0,Wed,San Diego Padres,San Francisco Giants,n
20190612,0,Wed,Oakland Athletics,Tampa Bay Rays,d
20190613,0,Thu,Pittsburgh Pirates,Atlanta Braves,d
20190613,0,Thu,Toronto Blue Jays,Baltimore Orioles,n
20190613,0,Thu,Texas Rangers,Boston Red Sox,n
20190613,0,Thu,New York Yankees,Chicago White Sox,n
20190613,0,Thu,San Diego Padres,Colorado Rockies,n
20190613,0,Thu,Detroit Tigers,Kansas City Royals,n
20190613,0,Thu,Chicago Cubs,Los Angeles Dodgers,n
